"OrderDetailID","OrderID","ProductID","QuantitySold","UnitSalesPrice"
"18971","643","356","10","5.10"
"18972","643","335","5","1.00"
"18973","643","318","10","5.10"
"18974","643","525","5","5.20"
"18975","643","357","5","4.80"
"18976","643","1200","5","4.20"
"18977","643","468","4","3.50"
"18978","643","165","5","6.10"
"18979","643","334","5","0.80"
"18980","643","215","5","4.30"
"18981","643","476","5","3.90"
"18982","643","654","5","5.60"
"18983","643","448","3","4.20"
"18984","643","482","5","4.40"
"18985","643","477","5","4.10"
"18987","643","553","5","2.90"
"18988","643","86","5","3.10"
"18989","643","33","5","3.30"
"18990","643","72","5","3.20"
"18991","643","20","5","3.40"
"18992","643","42","5","2.90"
"18993","643","56","5","2.60"
"18994","643","81","5","2.80"
"18995","643","9","5","3.40"
"18996","643","50","5","3.80"
"18997","643","44","10","3.10"
"18998","643","5","5","4.30"
"18999","643","27","5","3.00"
"19125","650","1148","12","10.40"
"19126","650","678","20","4.10"
"19127","650","620","40","4.00"
"19128","650","430","20","4.90"
"19129","650","1132","10","6.50"
"19130","650","252","10","4.80"
"19131","650","219","10","4.30"
"19132","650","1010","10","7.40"
"19133","650","1011","10","7.50"
"19134","650","932","10","5.60"
"19135","650","856","10","5.20"
"19136","650","992","10","7.10"
"19137","650","618","20","3.90"
"19197","651","98","1","0.00"
"19198","651","99","1","0.00"
"19200","652","905","1","6.10"
"19201","652","1170","12","6.50"
"19202","652","907","1","6.10"
"19203","652","1281","1","5.80"
"19204","652","1312","1","5.50"
"19205","652","1153","5","5.90"
"19206","652","1311","1","5.00"
"19207","652","1156","1","5.30"
"19208","652","1154","9","5.50"
"19209","652","1306","1","7.30"
"19210","652","984","1","6.30"
"19211","652","1011","1","7.80"
"19212","652","996","1","6.90"
"19213","652","989","1","6.30"
"19214","652","995","1","7.00"
"19215","652","1010","1","7.70"
"19216","652","1159","1","7.80"
"19217","652","279","10","4.90"
"19218","652","46","3","5.70"
"19219","652","984","2","6.30"
"19220","652","1328","1","7.20"
"19221","652","983","3","6.50"
"19222","653","377","6","2.40"
"19223","653","378","14","2.40"
"19224","653","918","1","6.00"
"19225","653","990","1","8.70"
"19226","653","941","1","8.10"
"19227","653","1132","1","8.30"
"19228","653","858","1","7.50"
"19229","653","140","1","6.70"
"19230","653","1148","0","12.80"
"19231","653","959","0","11.40"
"19232","653","366","1","5.80"
"19233","653","369","1","5.90"
"19234","653","637","1","6.70"
"19235","653","141","1","6.70"
"19236","653","1139","1","4.00"
"19237","653","1136","1","4.50"
"19238","653","86","2","3.80"
"19239","653","50","1","4.60"
"19240","653","59","1","4.30"
"19241","653","56","1","3.20"
"19242","653","87","1","3.60"
"19243","653","1297","1","4.60"
"19244","653","6","3","1.00"
"19245","653","1003","1","8.20"
"19246","653","216","1","5.50"
"19247","653","833","1","6.10"
"19248","653","1156","1","6.20"
"19249","653","955","0","10.90"
"19252","654","989","1","7.50"
"19253","654","447","1","4.90"
"19254","654","1253","1","8.10"
"19255","654","263","1","6.90"
"19256","654","521","1","7.00"
"19257","654","268","1","7.50"
"19258","654","836","1","6.10"
"19259","654","220","1","5.50"
"19260","654","998","1","8.00"
"19261","654","1299","0","12.50"
"19262","654","959","0","11.40"
"19263","654","1302","0","13.90"
"19264","654","944","1","7.70"
"19265","654","739","1","4.80"
"19266","654","588","1","5.50"
"19267","654","750","1","5.00"
"19268","654","574","1","6.10"
"19269","654","1273","1","7.40"
"19270","654","1132","1","8.30"
"19271","654","1158","1","7.00"
"19272","654","641","1","7.70"
"19273","654","637","1","6.70"
"19274","654","1069","1","10.20"
"19275","654","1056","1","8.20"
"19276","654","352","1","8.20"
"19277","654","351","1","7.50"
"19278","654","579","1","7.20"
"19279","654","836","1","6.10"
"19280","654","1257","1","8.10"
"19281","654","1248","1","7.50"
"19283","655","267","5","5.30"
"19284","655","989","10","6.10"
"19285","655","982","10","5.90"
"19286","655","944","5","6.20"
"19287","655","995","5","6.80"
"19288","655","865","5","5.70"
"19289","655","1010","5","7.70"
"19290","655","1003","10","6.60"
"19291","655","220","6","4.50"
"19292","655","831","10","4.40"
"19293","655","928","5","5.70"
"19294","655","215","10","4.30"
"19295","655","210","10","4.00"
"19296","655","476","2","3.90"
"19297","655","960","5","8.20"
"19298","655","956","10","8.50"
"19299","655","959","10","9.20"
"19300","655","202","5","4.30"
"19301","655","250","5","3.80"
"19302","655","824","5","4.70"
"19303","655","532","5","4.20"
"19304","655","507","1","3.80"
"19305","655","535","1","4.20"
"19306","655","618","9","3.90"
"19308","656","271","5","5.20"
"19309","656","267","10","5.30"
"19310","656","856","10","5.20"
"19311","656","865","10","5.70"
"19312","656","995","10","6.80"
"19313","656","1010","10","7.70"
"19314","656","1011","5","7.50"
"19315","656","989","10","6.10"
"19316","656","945","5","6.10"
"19317","656","866","5","5.60"
"19318","656","431","5","5.90"
"19319","656","186","20","6.20"
"19321","657","1444","6","0.40"
"19322","657","382","10","1.30"
"19323","657","1080","6","1.70"
"19324","657","1321","0","6.50"
"19325","657","6","1","0.80"
"19326","657","68","2","0.70"
"19327","657","1049","1","3.80"
"19328","657","100","2","3.10"
"19329","657","94","1","2.20"
"19330","657","91","1","3.00"
"19331","657","601","1","9.80"
"19332","657","914","1","4.70"
"19333","657","190","1","6.40"
"19334","657","901","1","0.80"
"19335","657","1113","2","1.20"
"19336","658","1026","1","4.60"
"19337","658","710","1","4.60"
"19338","658","513","1","5.00"
"19339","658","511","1","5.00"
"19340","658","262","1","5.60"
"19341","658","261","1","5.60"
"19342","658","859","1","6.10"
"19343","658","862","1","6.10"
"19344","658","941","1","6.60"
"19345","658","940","1","6.60"
"19346","658","992","1","7.10"
"19347","658","990","1","7.10"
"19348","658","447","2","4.00"
"19349","658","1083","1","5.90"
"19350","658","1132","1","6.80"
"19351","658","1164","1","5.90"
"19352","658","1276","1","5.90"
"19353","658","998","1","6.50"
"19354","603","836","10","5.70"
"19355","603","927","5","6.20"
"19356","603","220","15","5.20"
"19357","603","831","10","5.10"
"19358","603","210","15","4.70"
"19359","603","197","15","5.30"
"19360","603","216","15","5.20"
"19361","603","477","8","4.70"
"19362","603","833","10","5.70"
"19363","603","215","10","5.00"
"19364","603","819","10","5.60"
"19365","603","252","5","5.60"
"19366","603","1152","1","6.00"
"19367","603","202","5","5.00"
"19368","603","196","10","5.10"
"19369","603","426","10","8.10"
"19370","603","62","20","3.40"
"19371","603","57","20","3.10"
"19372","603","60","20","3.90"
"19373","603","85","20","4.10"
"19374","603","86","20","3.60"
"19375","603","88","20","3.60"
"19376","603","82","20","3.30"
"19377","603","28","10","3.50"
"19378","603","31","10","4.40"
"19379","603","33","10","3.80"
"19380","603","25","10","3.90"
"19381","603","35","10","3.80"
"19382","659","984","3","6.10"
"19383","659","1328","5","6.90"
"19384","659","830","15","4.30"
"19385","659","920","4","4.70"
"19386","659","955","6","8.80"
"19387","659","997","2","5.30"
"19388","659","998","5","6.50"
"19389","659","970","5","6.50"
"19390","659","959","10","9.20"
"19391","659","1303","1","10.00"
"19392","659","960","2","8.20"
"19396","660","1445","10","5.50"
"19397","660","579","40","5.90"
"19398","660","306","10","6.20"
"19399","660","1446","10","6.80"
"19400","660","1447","10","5.50"
"19401","660","1448","30","5.90"
"19402","660","1449","10","6.20"
"19403","660","1450","10","6.80"
"19404","660","1451","5","5.50"
"19405","660","1452","8","6.00"
"19406","660","1087","10","6.60"
"19407","660","1453","5","7.20"
"19408","660","1088","5","6.00"
"19409","660","1455","20","6.50"
"19410","660","1177","5","7.30"
"19411","660","1055","14","6.20"
"19412","660","1456","10","6.10"
"19413","660","1457","10","6.50"
"19414","660","1458","5","6.90"
"19415","660","1459","5","7.50"
"19416","660","1460","10","5.60"
"19417","660","1461","20","6.00"
"19418","660","1462","5","6.40"
"19419","660","1463","5","7.00"
"19420","660","1464","10","18.20"
"19421","660","1465","10","5.60"
"19422","660","1466","10","6.00"
"19423","660","664","10","9.10"
"19424","660","364","20","10.40"
"19425","660","146","10","11.70"
"19426","660","1467","10","10.40"
"19427","660","1468","10","5.40"
"19428","660","349","20","5.80"
"19429","660","1063","10","6.20"
"19430","660","1064","5","6.60"
"19431","660","1469","10","5.80"
"19432","660","1065","20","6.20"
"19433","660","1066","10","6.60"
"19434","660","1470","5","7.00"
"19435","660","1471","20","5.20"
"19436","660","1472","20","5.60"
"19437","660","1473","10","4.30"
"19438","660","356","20","5.10"
"19439","660","140","10","5.50"
"19440","660","1474","5","6.00"
"19441","660","654","5","5.60"
"19442","660","351","20","6.10"
"19443","660","1475","5","6.60"
"19444","660","781","5","7.30"
"19445","660","655","5","6.10"
"19446","660","352","10","6.60"
"19447","660","1476","5","7.20"
"19448","660","782","5","7.90"
"19449","660","1477","15","15.60"
"19450","660","1478","10","16.90"
"19451","660","1479","10","18.20"
"19452","660","1480","10","14.30"
"19453","660","1481","5","15.60"
"19454","660","1482","5","13.00"
"19455","660","1427","5","12.40"
"19456","660","1428","10","13.30"
"19457","660","1429","5","15.00"
"19458","660","1424","5","12.10"
"19459","660","1425","10","13.00"
"19460","660","636","10","4.80"
"19461","660","1516","5","5.20"
"19462","660","1045","15","6.20"
"19463","660","1046","5","6.60"
"19464","660","1098","5","7.20"
"19465","660","1104","10","8.10"
"19466","660","1099","10","7.50"
"19467","660","1517","10","5.70"
"19468","660","1518","5","6.10"
"19469","660","1103","5","7.20"
"19470","660","1519","10","6.30"
"19471","660","1520","5","6.70"
"19472","660","1521","5","8.10"
"19473","660","615","20","3.00"
"19474","660","314","10","3.30"
"19475","660","886","5","3.50"
"19476","660","1522","10","10.40"
"19477","660","718","10","5.90"
"19478","660","569","20","6.20"
"19479","660","683","10","4.30"
"19480","660","436","15","4.70"
"19481","660","684","10","4.80"
"19482","660","437","15","5.20"
"19483","660","434","20","4.00"
"19484","660","439","20","5.20"
"19485","660","557","10","7.30"
"19486","660","1523","10","5.20"
"19487","660","442","10","5.90"
"19488","660","190","5","6.40"
"19489","660","810","5","6.90"
"19490","660","444","10","6.50"
"19491","660","192","5","7.00"
"19492","660","1085","5","7.50"
"19493","660","443","20","5.70"
"19494","660","191","10","6.00"
"19495","660","1084","10","6.40"
"19496","660","623","20","4.40"
"19497","660","1524","10","4.70"
"19498","660","622","10","4.40"
"19499","660","1525","10","4.80"
"19500","660","1057","10","5.20"
"19501","660","1058","5","5.60"
"19502","660","1059","5","6.00"
"19503","660","1060","10","5.60"
"19504","660","1061","5","6.00"
"19505","660","1062","5","6.40"
"19506","660","512","20","4.00"
"19507","660","1526","100","0.80"
"19508","660","164","200","0.90"
"19509","660","802","300","1.00"
"19510","660","428","5","4.20"
"19511","660","1145","5","4.60"
"19512","660","1146","20","4.90"
"19513","660","1527","10","5.60"
"19514","660","1092","30","3.10"
"19515","660","1093","40","3.30"
"19516","660","1165","40","3.60"
"19517","660","1431","20","4.60"
"19518","660","1360","20","4.80"
"19519","660","90","20","2.80"
"19520","660","44","20","3.10"
"19521","660","1440","16","3.60"
"19522","660","1182","10","2.90"
"19523","660","1140","10","3.10"
"19524","660","1426","5","14.70"
"19525","660","1483","10","10.40"
"19526","660","1484","10","11.30"
"19527","660","1485","10","5.50"
"19528","660","1486","30","5.90"
"19529","660","1487","10","6.20"
"19530","660","1488","10","6.90"
"19531","660","1489","10","8.10"
"19532","660","1490","20","8.70"
"19533","660","1491","10","9.50"
"19534","660","1492","10","10.30"
"19535","660","1493","20","6.00"
"19536","660","1409","10","6.50"
"19537","660","1494","10","7.00"
"19538","660","1412","5","7.50"
"19539","660","1416","10","6.60"
"19540","660","1434","20","7.40"
"19541","660","1379","5","10.40"
"19542","660","1380","5","11.70"
"19543","660","1437","5","10.40"
"19544","660","1436","5","11.70"
"19545","660","1496","5","4.90"
"19546","660","1497","10","4.90"
"19547","660","1498","10","5.20"
"19548","660","1378","10","5.90"
"19549","660","1435","10","6.20"
"19550","660","1499","10","6.10"
"19551","660","1386","10","6.20"
"19552","660","1500","10","6.50"
"19553","660","1501","10","6.20"
"19554","660","1502","10","6.50"
"19555","660","1374","5","8.10"
"19556","660","1375","10","8.30"
"19557","660","1376","5","7.80"
"19558","660","1377","10","8.10"
"19559","660","754","10","7.50"
"19560","660","1503","10","6.90"
"19561","660","1504","5","4.40"
"19562","660","1505","10","4.70"
"19563","660","1506","10","9.80"
"19564","660","1507","10","8.80"
"19565","660","742","10","8.50"
"19566","660","600","20","9.10"
"19567","660","743","10","9.10"
"19568","660","732","10","5.00"
"19569","660","591","15","5.30"
"19570","660","735","10","5.30"
"19571","660","593","15","5.50"
"19572","660","1508","15","5.70"
"19573","660","1509","10","6.10"
"19574","660","1510","15","5.40"
"19575","660","1511","10","5.80"
"19576","660","1512","5","6.20"
"19577","660","1513","20","5.50"
"19578","660","1514","10","5.90"
"19579","660","1515","5","6.20"
"19580","660","662","5","10.00"
"19581","660","362","10","10.80"
"19582","660","1068","5","7.50"
"19583","660","1069","15","8.30"
"19584","660","1070","5","7.50"
"19585","660","1071","15","8.30"
"19586","660","411","30","4.00"
"19587","660","803","10","4.70"
"19588","660","1141","10","3.40"
"19589","660","42","40","2.90"
"19590","660","1529","20","3.10"
"19591","660","1530","20","3.40"
"19592","660","1533","20","2.60"
"19593","660","1534","20","3.40"
"19594","660","1292","40","3.40"
"19595","660","1293","50","3.60"
"19596","660","1294","50","3.90"
"19597","660","1535","50","3.40"
"19598","660","1136","50","3.60"
"19599","660","1536","30","2.30"
"19600","660","36","30","2.30"
"19601","660","56","30","2.60"
"19602","660","81","30","2.80"
"19603","660","27","30","3.00"
"19604","660","1540","30","2.80"
"19605","660","1541","30","3.00"
"19606","660","1543","30","3.20"
"19607","660","1544","30","3.00"
"19608","660","25","30","3.40"
"19609","660","1236","10","5.20"
"19610","660","283","10","5.70"
"19611","660","875","10","6.10"
"19612","660","1545","10","6.00"
"19613","660","1546","10","6.50"
"19614","660","227","20","3.40"
"19615","660","513","10","5.00"
"19616","660","514","10","5.00"
"19617","660","262","20","5.60"
"19618","660","861","10","6.10"
"19619","660","937","10","6.60"
"19620","660","1547","10","7.10"
"19621","660","1548","10","8.00"
"19622","660","1549","20","5.10"
"19623","660","1243","10","5.60"
"19624","660","1550","20","5.50"
"19625","660","1244","10","6.00"
"19626","660","1551","20","5.50"
"19627","660","1246","10","6.00"
"19628","660","1552","10","6.40"
"19629","660","818","4","6.80"
"19630","660","1553","10","6.80"
"19631","660","1554","10","7.40"
"19632","660","1394","10","8.20"
"19633","660","1395","20","8.80"
"19634","660","1397","10","11.40"
"19635","660","1398","5","8.20"
"19636","660","1399","13","8.80"
"19637","660","1401","5","11.40"
"19638","660","1402","10","6.20"
"19639","660","1403","20","6.60"
"19640","660","1404","10","7.00"
"19641","660","1405","5","7.40"
"19642","660","1407","10","6.50"
"19643","660","1408","10","6.90"
"19644","660","1555","2","4.70"
"19645","660","1274","20","5.10"
"19646","660","1275","10","5.50"
"19647","660","1276","5","5.90"
"19648","660","1268","15","5.10"
"19649","660","1269","5","5.50"
"19650","660","1270","5","5.90"
"19651","660","1075","10","5.90"
"19652","660","635","20","4.70"
"19653","660","1077","19","6.20"
"19654","660","1076","10","6.60"
"19655","660","1556","10","7.30"
"19656","660","720","5","4.60"
"19657","660","574","10","4.90"
"19658","660","1082","5","5.30"
"19659","660","1083","5","5.90"
"19660","660","721","5","5.10"
"19661","660","575","10","5.50"
"19662","660","303","5","5.90"
"19663","660","1557","5","6.50"
"19664","660","1558","5","5.50"
"19665","660","1559","10","5.90"
"19666","660","1131","5","6.20"
"19667","660","1560","5","6.80"
"19668","660","1561","5","5.90"
"19669","660","1562","10","6.20"
"19670","660","1563","5","6.80"
"19671","660","1564","5","7.40"
"19672","660","1134","5","7.40"
"19673","660","1135","5","8.30"
"19674","660","1180","5","8.80"
"19675","660","299","5","8.50"
"19676","660","1565","5","9.50"
"19677","660","1566","5","10.10"
"19678","661","860","10","6.10"
"19679","661","990","10","7.10"
"19680","661","831","10","4.40"
"19681","661","992","39","7.10"
"19682","661","1123","6","5.90"
"19683","661","814","12","5.70"
"19684","661","738","20","5.20"
"19685","661","975","11","5.90"
"19686","661","998","18","6.50"
"19687","661","995","10","6.80"
"19688","661","980","10","5.20"
"19689","661","996","10","6.60"
"19690","661","989","10","6.10"
"19691","661","831","10","4.40"
"19692","661","439","20","5.20"
"19693","661","859","10","6.10"
"19694","661","921","10","4.80"
"19695","661","932","10","5.60"
"19696","661","513","10","5.00"
"19697","661","262","10","5.60"
"19698","661","692","10","3.60"
"19699","661","1139","9","3.30"
"19700","661","261","10","5.60"
"19701","661","860","5","6.10"
"19702","661","456","10","3.90"
"19703","661","1011","10","7.50"
"19704","661","1010","10","7.70"
"19705","661","330","2","9.40"
"19706","661","959","5","9.20"
"19707","661","876","10","6.50"
"19708","661","921","10","4.80"
"19710","661","1011","10","7.50"
"19711","661","1010","10","7.70"
"19712","661","819","5","4.80"
"19713","661","980","10","5.20"
"19714","661","266","10","5.00"
"19715","661","975","9","5.90"
"19716","661","306","10","6.20"
"19717","661","576","10","5.30"
"19718","661","998","10","6.50"
"19719","661","974","10","5.60"
"19720","661","439","10","5.20"
"19721","661","989","18","6.10"
"19722","661","996","10","6.60"
"19723","661","995","10","6.80"
"19724","661","1123","5","5.90"
"19725","661","814","10","5.70"
"19726","661","513","10","5.00"
"19727","661","504","10","4.40"
"19728","661","511","10","5.00"
"19729","661","456","10","3.90"
"19730","661","738","20","5.20"
"19731","661","481","20","4.10"
"19732","661","962","5","9.00"
"19733","661","961","5","10.00"
"19734","661","771","5","13.70"
"19735","661","865","10","5.70"
"19736","661","856","10","5.20"
"19737","661","839","10","5.30"
"19738","661","838","10","5.50"
"19739","661","282","10","5.10"
"19740","661","307","10","6.20"
"19741","661","693","10","3.80"
"19742","661","741","10","4.90"
"19743","661","234","10","4.90"
"19744","661","959","5","9.20"
"19745","661","202","10","4.30"
"19746","661","968","30","6.10"
"19747","661","678","15","4.10"
"19748","661","844","20","5.30"
"19749","661","282","10","5.10"
"19750","661","838","10","5.50"
"19751","661","224","10","4.90"
"19752","661","839","10","5.30"
"19753","661","838","10","5.50"
"19754","661","234","20","4.90"
"19755","661","838","10","5.50"
"19756","661","490","10","4.30"
"19757","661","1035","10","4.40"
"19758","661","470","10","3.80"
"19759","661","693","10","3.80"
"19760","661","741","10","4.90"
"19761","662","1004","10","7.00"
"19762","662","215","10","4.30"
"19763","662","834","10","5.30"
"19764","662","316","10","4.30"
"19765","662","215","5","4.30"
"19766","662","1538","5","4.90"
"19767","662","231","5","4.80"
"19768","662","961","5","10.00"
"19769","662","962","5","9.00"
"19770","662","960","5","8.20"
"19771","662","955","8","8.80"
"19772","662","1075","10","5.90"
"19773","662","470","10","3.80"
"19774","662","573","10","6.90"
"19775","662","1329","5","5.60"
"19776","662","579","11","5.90"
"19777","662","1045","5","6.20"
"19778","662","636","5","4.80"
"19779","662","1158","5","5.70"
"19780","662","587","10","4.20"
"19781","662","1434","5","7.40"
"19782","662","1478","3","16.90"
"19783","662","1499","7","6.10"
"19784","662","1437","3","10.40"
"19785","662","1436","3","11.70"
"19786","662","574","10","4.90"
"19787","662","1435","5","6.20"
"19788","662","781","5","7.30"
"19789","662","927","6","5.40"
"19790","662","1010","5","7.70"
"19791","662","216","12","4.50"
"19792","662","833","15","4.90"
"19793","662","925","5","5.60"
"19794","662","218","5","4.70"
"19795","662","921","10","4.80"
"19796","662","832","10","4.70"
"19797","662","962","5","9.00"
"19798","662","960","5","8.20"
"19799","662","961","5","10.00"
"19800","662","837","5","5.30"
"19801","662","520","5","4.90"
"19802","662","504","5","4.40"
"19803","662","30","5","3.90"
"19804","662","25","10","3.40"
"19805","662","202","10","4.30"
"19806","662","35","10","3.30"
"19807","662","824","5","4.70"
"19808","662","1200","5","4.20"
"19809","662","279","6","4.70"
"19810","662","507","5","3.80"
"19811","662","502","3","3.40"
"19812","662","503","3","3.80"
"19813","662","956","16","8.50"
"19814","662","958","8","10.30"
"19815","662","959","13","9.20"
"19816","662","196","4","4.40"
"19817","662","940","5","6.60"
"19818","662","941","5","6.60"
"19819","662","862","4","6.10"
"19820","662","859","6","6.10"
"19821","662","830","12","4.30"
"19822","603","758","20","3.80"
"19823","603","887","19","5.40"
"19824","603","264","10","6.30"
"19825","603","965","10","5.90"
"19826","603","315","20","4.50"
"19827","603","316","20","5.00"
"19828","603","618","10","4.50"
"19829","603","91","29","3.50"
"19830","603","66","15","8.60"
"19831","603","45","16","8.60"
"19832","603","516","5","5.70"
"19833","603","863","5","6.80"
"19834","603","46","10","6.30"
"19835","603","65","5","7.80"
"19836","603","214","20","5.60"
"19837","603","986","5","6.80"
"19838","603","212","5","6.00"
"19839","603","1123","10","6.80"
"19840","603","1153","5","6.60"
"19841","603","481","5","4.70"
"19842","603","25","18","3.90"
"19843","603","2","2","8.40"
"19844","603","1434","4","8.60"
"19845","603","1436","2","13.50"
"19846","603","1499","2","7.10"
"19847","603","1496","4","5.60"
"19848","603","1478","2","19.50"
"19849","603","1497","5","5.60"
"19850","603","1435","5","7.20"
"19851","603","1481","5","18.00"
"19852","603","771","5","15.80"
"19853","603","182","10","8.70"
"19854","603","1167","20","3.50"
"19856","603","1138","20","3.20"
"19861","603","1136","10","4.20"
"19864","603","1","5","9.90"
"19873","603","3","10","9.20"
"19874","603","1127","10","3.80"
"19875","603","1146","10","5.70"
"19876","662","91","10","3.00"
"19877","603","517","10","6.00"
"19878","603","1143","20","3.50"
"19879","603","1144","20","3.70"
"19880","603","1142","20","3.20"
"19881","603","1145","10","5.30"
"19882","603","428","10","4.80"
"19883","603","961","8","11.60"
"19884","603","962","5","10.40"
"19885","603","960","5","9.50"
"19886","603","22","20","3.20"
"19887","603","955","5","10.20"
"19888","603","1148","2","12.00"
"19889","603","454","10","4.10"
"19890","603","1334","9","2.70"
"19891","603","89","10","3.10"
"19892","603","35","10","3.80"
"19893","603","975","5","6.80"
"19894","603","864","10","6.30"
"19895","603","266","12","5.80"
"19896","603","1077","19","7.20"
"19897","603","1076","21","7.70"
"19898","603","365","10","4.70"
"19899","603","804","5","8.60"
"19900","603","189","14","6.20"
"19901","603","1058","10","6.50"
"19902","603","145","10","6.10"
"19903","603","424","5","7.20"
"19904","603","1084","10","7.40"
"19905","603","826","10","5.40"
"19906","603","573","10","8.00"
"19907","603","362","10","12.50"
"19908","603","1054","3","7.20"
"19909","603","788","30","2.60"
"19910","603","1116","20","1.80"
"19911","603","1111","20","1.70"
"19912","603","151","30","2.40"
"19913","603","1110","30","1.50"
"19914","603","155","30","1.70"
"19915","603","1114","25","1.50"
"19916","603","388","10","1.60"
"19917","664","915","20","5.10"
"19918","664","202","21","4.30"
"19919","664","456","10","3.90"
"19920","664","458","10","4.10"
"19921","664","923","10","5.40"
"19922","603","1012","10","6.80"
"19923","603","997","10","6.20"
"19924","603","994","6","7.40"
"19925","603","1180","5","10.20"
"19926","603","300","5","9.20"
"19927","603","1181","5","10.20"
"19928","603","1179","5","7.80"
"19929","603","1135","6","9.60"
"19930","603","216","8","5.20"
"19931","603","914","10","5.50"
"19932","603","833","5","5.70"
"19933","603","200","10","4.30"
"19934","603","1134","4","8.60"
"19935","603","299","5","9.80"
"19936","603","923","5","6.20"
"19937","665","981","10","5.60"
"19938","665","865","10","5.70"
"19939","665","856","10","5.20"
"19940","665","923","10","5.40"
"19941","665","925","10","5.60"
"19942","665","987","10","6.20"
"19943","665","994","15","6.40"
"19944","665","866","10","5.60"
"19945","665","1132","10","6.80"
"19946","665","988","10","6.10"
"19947","665","1132","6","6.80"
"19948","665","928","10","5.70"
"19949","665","918","10","4.90"
"19950","665","932","10","5.60"
"19951","665","926","10","5.10"
"19952","665","944","10","6.20"
"19953","665","837","10","5.30"
"19954","665","864","11","5.50"
"19955","665","929","10","5.60"
"19956","665","983","10","6.20"
"19957","665","916","10","5.10"
"19958","665","810","10","6.90"
"19959","665","974","10","5.60"
"19960","665","828","10","4.50"
"19961","665","1315","10","6.90"
"19962","665","1316","5","8.10"
"19963","665","826","10","4.70"
"19964","665","830","10","4.30"
"19965","665","836","9","4.90"
"19966","603","197","10","5.30"
"19967","603","316","10","5.00"
"19968","603","929","10","6.50"
"19969","603","912","10","4.70"
"19970","603","1164","6","6.80"
"19971","603","1011","10","8.70"
"19972","603","227","15","4.00"
"19973","603","1000","7","6.50"
"19974","603","1269","10","6.30"
"19975","603","574","10","5.70"
"19976","603","1012","10","6.80"
"19977","603","998","5","7.50"
"19978","603","981","5","6.50"
"19979","603","980","5","6.00"
"19980","603","974","5","6.50"
"19981","665","176","10","5.20"
"19982","665","175","10","6.60"
"19983","665","165","10","6.10"
"19984","665","306","10","6.20"
"19985","665","836","10","4.90"
"19986","665","926","10","5.10"
"19987","665","914","10","4.70"
"19988","665","1314","10","7.40"
"19989","665","1059","10","6.00"
"19990","665","1316","5","8.10"
"19991","665","984","10","6.10"
"19992","665","945","10","6.10"
"19993","665","1135","10","8.30"
"19994","665","1181","10","8.80"
"19995","665","300","10","7.90"
"19996","665","299","10","8.50"
"19997","665","958","5","10.30"
"19998","665","961","5","10.00"
"19999","665","955","5","8.80"
"20000","665","960","5","8.20"
"20001","665","1301","4","8.80"
"20002","665","1057","10","5.20"
"20003","665","1179","5","6.80"
"20004","665","392","10","6.00"
"20005","665","421","10","5.10"
"20006","665","1133","10","5.70"
"20007","665","962","3","9.00"
"20008","665","1299","5","10.10"
"20009","665","1148","2","10.40"
"20010","665","641","10","6.20"
"20011","665","1158","10","5.70"
"20012","665","1070","20","7.50"
"20013","665","196","9","4.40"
"20014","665","200","8","3.70"
"20015","665","1269","5","5.50"
"20016","665","1275","3","5.50"
"20017","665","215","8","4.30"
"20018","665","197","10","4.60"
"20019","665","213","10","5.20"
"20020","665","573","20","6.90"
"20021","665","437","10","5.20"
"20022","665","1036","10","7.20"
"20023","665","210","10","4.00"
"20024","665","197","10","4.60"
"20025","665","783","10","6.00"
"20026","665","309","10","6.20"
"20027","665","219","10","4.30"
"20028","665","1076","10","6.60"
"20029","665","1062","10","6.40"
"20030","665","218","10","4.70"
"20031","665","1076","10","6.60"
"20032","665","222","9","4.70"
"20033","665","818","10","6.80"
"20034","665","266","10","5.00"
"20035","665","1075","10","5.90"
"20036","665","180","10","6.60"
"20037","665","1058","10","5.60"
"20038","665","317","10","4.40"
"20039","665","1066","10","6.60"
"20040","603","1070","10","8.70"
"20041","603","1171","10","7.20"
"20042","603","303","10","6.80"
"20043","603","573","5","8.00"
"20044","603","403","5","5.90"
"20045","603","1076","10","7.70"
"20046","603","1059","10","6.90"
"20047","603","1070","10","8.70"
"20048","603","411","5","4.60"
"20049","665","434","10","4.00"
"20050","665","989","10","6.10"
"20051","665","1002","10","6.20"
"20052","665","883","10","5.50"
"20053","665","995","10","6.80"
"20054","665","1121","10","6.20"
"20055","665","996","10","6.60"
"20056","665","992","10","7.10"
"20057","665","999","10","5.10"
"20058","665","889","6","10.40"
"20059","665","330","5","9.40"
"20060","665","1012","10","5.90"
"20061","665","998","10","6.50"
"20062","665","111","8","9.40"
"20063","665","1006","9","6.60"
"20064","665","1026","10","4.60"
"20065","665","1011","10","7.50"
"20066","665","1010","10","7.70"
"20067","665","692","10","3.60"
"20068","665","350","10","4.60"
"20069","665","724","10","5.50"
"20070","665","697","4","3.60"
"20071","665","1168","10","4.80"
"20072","665","482","4","4.40"
"20073","665","483","10","4.30"
"20074","665","349","4","5.80"
"20075","665","462","10","3.80"
"20076","665","624","10","4.20"
"20077","665","576","10","5.30"
"20078","665","714","11","5.20"
"20079","665","456","10","3.90"
"20080","665","366","5","4.70"
"20081","665","687","10","4.80"
"20082","665","630","10","4.60"
"20083","665","622","10","4.40"
"20084","665","366","5","4.70"
"20085","665","371","10","4.60"
"20086","665","368","10","4.70"
